85,0,130,0
85,1,130,0
130,1,85,1
85,1,40,1
85,1,40,0
85,0,40,0
0,0,0,0
40,1,85,0
130,0,85,0
85,0,40,0
130,1,85,1
40,1,85,1
130,1,85,0
40,0,85,0
85,0,130,0
130,1,85,1
130,1,85,0
85,1,40,0
40,1,85,1
0,0,0,0
-1,-1,-1,-1
